gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
KC691255.2_74	47251	47484	234	1	0.615	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_75	47481	47894	414	1	0.686	11	GGA/GAG/AGG	GENOMAD.154192.VP	1.63e-22	95	0	0	0	2561	Caudoviricetes	NA	NA	PF10686;TIGR00730	YspA, cpYpsA-related SLOG family
KC691255.2_76	47891	48208	318	1	0.638	11	None	GENOMAD.022759.VV	6.375e-19	83	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_77	48198	48434	237	1	0.654	11	GGA/GAG/AGG	GENOMAD.101874.VV	6.066e-23	93	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_78	48431	49081	651	1	0.647	11	None	GENOMAD.041455.VV	1.522e-10	63	0	0	0	2561	Caudoviricetes	NA	NA	PF09681	N-terminal phage replisome organiser (Phage_rep_org_N)
KC691255.2_79	49063	49413	351	1	0.652	11	GGA/GAG/AGG	GENOMAD.177112.VP	6.189e-24	98	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_80	49460	50668	1209	1	0.644	11	None	GENOMAD.104487.VV	2.404e-05	49	0	0	1	1	NA	NA	NA	PF20307;TIGR02238;COG3598	Divergent DnaB-like ATPase
KC691255.2_81	50665	50853	189	1	0.608	11	GGAG/GAGG	GENOMAD.067688.VV	7.648e-14	66	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_82	50871	51110	240	1	0.567	11	GGA/GAG/AGG	GENOMAD.220325.VP	2.199e-18	80	0	0	0	11308	Vilmaviridae	NA	NA	PF02467;K18957	Transcription factor WhiB
KC691255.2_83	51085	51306	222	1	0.640	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_84	51299	51664	366	1	0.628	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_85	51661	52023	363	1	0.645	11	GGA/GAG/AGG	GENOMAD.011790.VV	3.033e-41	148	0	0	0	2561	Caudoviricetes	NA	NA	PF09903;COG1591	Holliday junction resolvase, archaeal type
KC691255.2_86	52020	52214	195	1	0.574	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_87	52369	53307	939	1	0.636	11	GGA/GAG/AGG	GENOMAD.065620.VV	2.854e-10	64	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_88	53414	53782	369	1	0.591	11	GGAG/GAGG	GENOMAD.224768.VP	8.311e-56	190	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_89	53874	55199	1326	1	0.630	11	GGA/GAG/AGG	GENOMAD.069792.VV	3.336e-76	265	0	0	0	2561	Caudoviricetes	NA	NA	PF09511;TIGR02306	RNA ligase, DRB0094 family
KC691255.2_90	55254	56057	804	1	0.646	11	AGxAG	GENOMAD.218039.VP	1.766e-152	477	0	0	0	2561	Caudoviricetes	NA	NA	PF11242;TIGR00721	Transcription factor MBF1
KC691255.2_91	56054	56314	261	1	0.636	11	GGAGG	GENOMAD.183106.VP	2.041e-07	49	0	0	0	2561	Caudoviricetes	NA	NA	PF02467;K18957	Transcription factor WhiB
KC691255.2_92	56331	56489	159	1	0.616	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_93	56486	56938	453	1	0.671	11	None	GENOMAD.043921.VV	1.209e-31	122	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_94	56942	57385	444	1	0.628	11	GGAGG	GENOMAD.043921.VV	1.171e-30	119	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_95	57387	57722	336	1	0.625	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_96	57755	58261	507	1	0.633	11	GGA/GAG/AGG	GENOMAD.157888.VP	3.36e-54	188	0	0	0	2561	Caudoviricetes	NA	NA	PF08274;TIGR01206;COG1996	DNA-directed RNA polymerase, subunit RPB7.0
KC691255.2_97	58258	59496	1239	1	0.656	11	GGAG/GAGG	GENOMAD.154319.VP	4.719e-30	127	0	0	1	2561	Caudoviricetes	NA	NA	PF05876;K21512;COG5525	Phage terminase, large subunit GpA
KC691255.2_98	59489	59929	441	1	0.651	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_99	60019	60825	807	1	0.662	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_100	60822	61178	357	1	0.664	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_101	61179	61469	291	1	0.639	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_102	61573	61785	213	1	0.634	11	GGA/GAG/AGG	GENOMAD.097862.VV	1.841e-23	94	0	0	0	11308	Vilmaviridae	NA	NA	PF06806;COG3311;TIGR01764	Putative excisionase (DUF1233)
KC691255.2_103	61838	62128	291	1	0.570	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_104	62582	62806	225	1	0.587	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_105	62833	63066	234	1	0.607	11	GGA/GAG/AGG	GENOMAD.070411.VV	5.586e-16	73	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_106	63077	63451	375	1	0.651	11	GGA/GAG/AGG	GENOMAD.206316.VP	4.389e-31	119	0	0	0	2561	Caudoviricetes	NA	NA	PF14359;COG3613	Nucleoside 2-deoxyribosyltransferase
KC691255.2_107	63454	63933	480	1	0.625	11	None	GENOMAD.008970.VV	6.927e-59	201	0	0	0	2561	Caudoviricetes	NA	NA	PF18909	dATP/dGTP diphosphohydrolase, N-terminal
KC691255.2_108	63944	64729	786	1	0.597	11	AGxAGG/AGGxGG	GENOMAD.006518.VV	3.763e-23	102	0	0	0	2561	Caudoviricetes	NA	NA	PF10108;PF03811;K07501;TIGR04165;COG3877	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB; InsA N-terminal domain
KC691255.2_109	64726	64968	243	1	0.621	11	GGAG/GAGG	GENOMAD.119496.VV	1.033e-33	124	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_110	64976	65938	963	1	0.644	11	GGA/GAG/AGG	GENOMAD.084383.VV	3.267e-05	48	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_111	66059	66232	174	1	0.603	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_112	66225	66566	342	1	0.637	11	GGxGG	GENOMAD.110234.VV	4.314e-10	58	0	0	1	2561	Caudoviricetes	NA	NA	PF03354;TIGR01547;COG1783	Terminase large subunit, ATPase domain
KC691255.2_113	66559	66831	273	1	0.637	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_114	66791	67027	237	1	0.565	11	AGGAG	GENOMAD.138428.VV	2.023e-41	146	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_115	67211	67672	462	1	0.602	11	GGAG/GAGG	GENOMAD.130725.VV	5.988e-66	221	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_116	67669	67836	168	1	0.613	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_117	67820	68020	201	1	0.647	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_118	68017	68154	138	1	0.638	11	AGGA/GGAG/GAGG	GENOMAD.216486.VV	1.608e-20	84	0	0	1	2561	Caudoviricetes	NA	NA	PF10886	NA
KC691255.2_119	68151	68330	180	1	0.656	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_120	68330	68461	132	1	0.561	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_121	68445	68606	162	1	0.642	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_122	68985	69248	264	-1	0.602	11	GGA/GAG/AGG	GENOMAD.216485.VV	6.236e-50	171	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_123	69245	69634	390	-1	0.608	11	GGAGG	GENOMAD.142260.VP	6.408e-62	208	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_124	69752	70033	282	-1	0.599	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_125	70030	70398	369	-1	0.569	11	GGA/GAG/AGG	GENOMAD.227441.VP	1.741e-80	261	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_126	70395	70853	459	-1	0.580	11	AGGA	GENOMAD.169819.VP	1.631e-79	260	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_127	70868	71197	330	-1	0.548	11	AGGA/GGAG/GAGG	GENOMAD.108720.VV	1.816e-57	194	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_128	71199	71516	318	-1	0.560	11	GGAG/GAGG	GENOMAD.210361.VV	2.48e-68	225	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_129	71637	71843	207	-1	0.541	11	GGA/GAG/AGG	GENOMAD.225172.VP	5.19e-20	84	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_130	71889	72428	540	-1	0.607	11	AGxAGG/AGGxGG	GENOMAD.216484.VV	3.294e-110	350	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_131	72468	72851	384	-1	0.599	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_132	72856	73029	174	-1	0.563	11	AGGA	GENOMAD.114378.VV	1.072e-22	91	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_133	73034	73330	297	-1	0.582	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_134	73343	73528	186	-1	0.613	11	GGA/GAG/AGG	GENOMAD.169756.VV	9.921e-33	120	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_135	73539	73790	252	-1	0.635	11	GGAGG	GENOMAD.154614.VV	2.336e-42	149	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_136	73796	73993	198	-1	0.606	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KC691255.2_137	74021	74263	243	-1	0.539	11	GGA/GAG/AGG	GENOMAD.182800.VV	1.002e-41	147	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_138	74266	74457	192	-1	0.573	11	GGA/GAG/AGG	GENOMAD.178987.VV	1.445e-37	134	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_139	74522	74869	348	1	0.612	11	GGA/GAG/AGG	GENOMAD.216488.VV	1.096e-65	218	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KC691255.2_140	74944	75165	222	1	0.622	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_1	2	1453	1452	1	0.461	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_2	1551	2225	675	1	0.465	11	AGxAGG/AGGxGG	GENOMAD.122869.VV	3.318e-63	217	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_3	2209	5022	2814	1	0.451	11	4Base/6BMM	GENOMAD.064821.VV	1.048e-83	303	0	0	1	2561	Caudoviricetes	NA	NA	PF03237;TIGR01547;COG1783	phage terminase, large subunit, PBSX family
MH460460.1_4	5443	7386	1944	1	0.468	11	GGA/GAG/AGG	GENOMAD.066307.VV	2.307e-105	359	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_5	7386	7694	309	1	0.392	11	AGGA	GENOMAD.135442.VV	6.882e-17	77	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_6	7696	8070	375	1	0.499	11	AGGAG	GENOMAD.135119.VV	1.311e-27	109	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_7	8118	8582	465	1	0.432	11	GGAGG	GENOMAD.135786.VV	2.112e-69	231	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_8	8579	9616	1038	1	0.442	11	GGAGG	GENOMAD.142394.VC	5.945e-08	57	0	0	0	2561	Caudoviricetes	NA	NA	PF02739;TIGR00593;K23786;COG0258	DNA polymerase I
MH460460.1_9	9628	10077	450	1	0.453	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_10	10083	10670	588	1	0.430	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_11	10679	10993	315	1	0.451	11	GGA/GAG/AGG	GENOMAD.140157.VV	6.823e-10	57	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_12	10999	11643	645	1	0.442	11	GGxGG	GENOMAD.135740.VV	4.971e-22	97	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_13	11904	12170	267	1	0.476	11	AGGAG	GENOMAD.212554.VP	5.732e-28	108	0	0	0	11831	Demerecviridae	NA	NA	NA	NA
MH460460.1_14	12419	12598	180	1	0.383	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_15	12607	13449	843	1	0.435	11	AGGA	GENOMAD.209453.VV	0.0002173	45	0	0	0	2561	Caudoviricetes	NA	NA	PF02086;TIGR00571;COG0338;K06223	DNA adenine methylase (dam)
MH460460.1_16	13465	13608	144	1	0.375	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_17	13617	14339	723	1	0.445	11	AGGA	GENOMAD.157641.VV	7.108e-115	367	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_18	14332	14586	255	1	0.506	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_19	14667	15245	579	1	0.472	11	GGA/GAG/AGG	GENOMAD.202671.VV	1.611e-124	392	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_20	15245	15610	366	1	0.418	11	None	GENOMAD.201398.VV	1.202e-67	224	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_21	15597	16091	495	1	0.469	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_22	16101	16553	453	1	0.439	11	GGA/GAG/AGG	GENOMAD.151601.VP	5.965e-31	120	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_23	16556	17428	873	1	0.440	11	AGGA	GENOMAD.085081.VV	9.264e-128	407	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_24	17421	18524	1104	1	0.483	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_25	18566	19276	711	1	0.426	11	GGA/GAG/AGG	GENOMAD.199669.VV	6.935e-156	485	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_26	19276	19923	648	1	0.448	11	AGGA	GENOMAD.111078.VV	1.421e-15	78	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_27	19920	20171	252	1	0.385	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_28	20200	20511	312	1	0.429	11	GGAG/GAGG	GENOMAD.134760.VV	3.742e-39	141	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_29	20501	20905	405	1	0.425	11	GGAG/GAGG	GENOMAD.200400.VV	2.56e-82	267	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_30	20951	21655	705	1	0.455	11	GGAG/GAGG	GENOMAD.073631.VV	1.947e-160	498	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_31	21627	22097	471	1	0.420	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_32	22090	23049	960	1	0.461	11	AGGA/GGAG/GAGG	GENOMAD.200972.VV	4.281e-203	626	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_33	23030	23893	864	1	0.456	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_34	23943	24278	336	1	0.438	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_35	24467	24895	429	1	0.422	11	GGAGG	GENOMAD.176990.CP	6.769e-05	44	0	0	0	1	NA	NA	NA	PF13527;K03826;COG3981;TIGR04431	Predicted acetyltransferase
MH460460.1_36	24898	25053	156	1	0.385	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_37	25061	25474	414	1	0.452	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_38	25471	26190	720	1	0.444	11	AGGA/GGAG/GAGG	GENOMAD.163727.VV	1.992e-111	357	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_39	26180	26491	312	1	0.433	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_40	26488	26844	357	1	0.420	11	GGA/GAG/AGG	GENOMAD.226570.VP	4.231e-69	228	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_41	26853	27605	753	1	0.428	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_42	27607	27867	261	1	0.418	11	AGGAG	GENOMAD.098710.VV	1.346e-41	147	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_43	27930	28571	642	1	0.441	11	AGGA	GENOMAD.134987.VV	1.955e-107	344	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_44	28691	29056	366	1	0.492	11	AGGA	GENOMAD.022315.VV	3.825e-05	44	0	0	0	2561	Caudoviricetes	NA	NA	PF11195	NA
MH460460.1_45	29046	29405	360	1	0.450	11	None	GENOMAD.148893.VV	2.179e-60	203	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_46	29395	29883	489	1	0.472	11	GGAG/GAGG	GENOMAD.140240.VV	2.445e-88	286	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_47	29944	30537	594	1	0.438	11	GGAG/GAGG	GENOMAD.199983.VV	3.232e-136	426	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_48	30749	31018	270	1	0.381	11	None	GENOMAD.145200.VV	3.419e-49	169	0	0	0	2561	Caudoviricetes	NA	NA	PF16408;COG5510	NA
MH460460.1_49	31027	31488	462	1	0.426	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_50	31463	32302	840	1	0.431	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_51	32311	32565	255	1	0.443	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_52	32562	32963	402	1	0.463	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_53	32939	33697	759	1	0.449	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_54	33684	34214	531	1	0.422	11	GGA/GAG/AGG	GENOMAD.203595.VV	9.64e-114	360	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_55	34207	34524	318	1	0.469	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_56	34511	34834	324	1	0.438	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_57	35155	36198	1044	1	0.443	11	AGxAGG/AGGxGG	GENOMAD.221700.VP	9.102e-06	50	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_58	36195	36779	585	1	0.429	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_59	36783	37178	396	1	0.419	11	GGAG/GAGG	GENOMAD.204574.VV	5.436e-81	263	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_60	37147	37377	231	1	0.416	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_61	37386	37847	462	1	0.448	11	GGAG/GAGG	GENOMAD.199394.VV	9.854e-94	301	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_62	37844	38047	204	1	0.417	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_63	38044	38643	600	1	0.433	11	None	GENOMAD.201559.VV	5.716e-131	411	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_64	38640	39005	366	1	0.426	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_65	39002	39709	708	1	0.432	11	GGAG/GAGG	GENOMAD.203300.VV	1.009e-142	447	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_66	39711	40433	723	1	0.503	11	GGA/GAG/AGG	GENOMAD.203042.VV	6.303e-142	445	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_67	40470	41261	792	1	0.484	11	AGGA	GENOMAD.204765.VV	6.339e-162	504	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_68	41300	41767	468	-1	0.410	11	AGGA/GGAG/GAGG	GENOMAD.102671.VV	1.577e-39	145	0	0	0	2561	Caudoviricetes	NA	NA	PF08139;K06080;COG3009;TIGR03066	NA
MH460460.1_69	41764	42045	282	-1	0.429	11	GGA/GAG/AGG	GENOMAD.134905.VV	1.154e-15	73	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_70	42053	42382	330	-1	0.421	11	GGAG/GAGG	GENOMAD.101730.VV	2.451e-46	162	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_71	42393	42632	240	-1	0.408	11	AGGA	GENOMAD.110866.VV	5.13e-25	99	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_72	42650	43282	633	-1	0.477	11	GGAGG	GENOMAD.094042.VV	1.25e-15	78	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_73	43282	44190	909	-1	0.440	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_74	44201	44755	555	-1	0.470	11	None	GENOMAD.094042.VV	7.417e-25	104	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_75	44752	45834	1083	-1	0.449	11	GGA/GAG/AGG	GENOMAD.118252.VV	1.661e-28	121	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_76	45831	46424	594	-1	0.433	11	AGGAG	GENOMAD.134851.VV	9.153e-15	75	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_77	46424	47347	924	-1	0.449	11	AGGAG/GGAGG	GENOMAD.135403.VV	5.634e-57	203	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_78	47347	47814	468	-1	0.412	11	AGGAG	GENOMAD.203689.VV	1.806e-96	309	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_79	47828	48847	1020	-1	0.417	11	GGA/GAG/AGG	GENOMAD.114225.VV	4.014e-39	152	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_80	48874	50448	1575	-1	0.447	11	GGA/GAG/AGG	GENOMAD.135811.VV	1.502e-53	201	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_81	50449	50946	498	-1	0.438	11	AGGAG	GENOMAD.134968.VV	1.324e-54	189	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_82	51029	52081	1053	-1	0.400	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_83	52244	53620	1377	-1	0.481	11	GGAG/GAGG	GENOMAD.021333.VV	6.587e-121	396	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_84	53639	54388	750	-1	0.409	11	AGGAG	GENOMAD.089438.VV	2.301e-70	239	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_85	54385	54876	492	-1	0.443	11	AGGA	GENOMAD.128708.VV	2.666e-28	113	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_86	54878	55153	276	-1	0.431	11	AGGAG	GENOMAD.113901.VV	4.702e-39	140	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_87	55189	55935	747	-1	0.384	11	None	GENOMAD.115874.VV	5.151e-26	110	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_88	55938	56735	798	-1	0.450	11	GGAG/GAGG	GENOMAD.060954.VV	1.068e-68	235	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_89	56728	57186	459	-1	0.451	11	GGA/GAG/AGG	GENOMAD.134849.VV	6.476e-31	120	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_90	57188	58006	819	-1	0.466	11	GGAG/GAGG	GENOMAD.158051.VV	1.122e-05	49	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_91	58018	58218	201	-1	0.438	11	GGAG/GAGG	GENOMAD.131781.VV	2.103e-20	85	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_92	58263	61796	3534	-1	0.455	11	None	GENOMAD.113974.VV	2.336e-192	636	0	0	0	2561	Caudoviricetes	NA	NA	PF15711	Interleukin-like EMT inducer
MH460460.1_93	61805	63826	2022	-1	0.448	11	AGGA	GENOMAD.083390.VV	0.0	1023	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_94	63839	64333	495	-1	0.469	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH460460.1_95	64347	64979	633	-1	0.517	11	AGGAG	GENOMAD.077193.VV	2.722e-07	53	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_96	64990	65964	975	-1	0.458	11	AGxAGG/AGGxGG	GENOMAD.089557.VV	3.346e-05	48	0	0	0	2561	Caudoviricetes	NA	NA	K03987	NA
MH460460.1_97	65961	68282	2322	-1	0.457	11	AGGAG	GENOMAD.067560.VV	7.704e-307	951	0	0	1	2561	Caudoviricetes	NA	NA	COG5301	NA
MH460460.1_98	68370	69440	1071	-1	0.448	11	AGGAG	GENOMAD.201016.VV	1.328e-243	745	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH460460.1_99	69484	74007	4524	-1	0.441	11	AGGA	GENOMAD.108731.VV	0.0001333	49	0	0	0	2561	Caudoviricetes	NA	NA	NA	Metalloproteinase-related collagenase pM5
MH460460.1_100	74004	75467	1464	-1	0.446	11	GGAG/GAGG	GENOMAD.130573.VP	6.419e-51	192	0	0	1	2561	Caudoviricetes	NA	NA	PF04865;TIGR02243;COG3299	putative baseplate assembly protein
