gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
OR148971.1_CDS_0008	5413	7233	+	OR148971.1	157.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	7187	26.474627	7.711902801332374e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	7187	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148971.1_CDS_0009	7235	7513	+	OR148971.1	26.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	1242	60.075146	3.567759841150066e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	1242	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0001	976	638	-	KJ540270.1	24.8	3	42.0	0.383	1.358e-07	p29899 VI_00998	8	83.050133	5.159144545772511e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	3	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0002	1102	2181	+	KJ540270.1	81.5	16222	364.0	0.899	3.917e-117	p441732 VI_02990	453	468.72583	5.035066771428138e-140	No_custom_HMM	No_custom_HMM	No_custom_HMM	16222	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0003	2183	2542	+	KJ540270.1	15.8	929	192.0	0.782	4.208e-59	p442863 VI_07506	929	158.08876	1.2298697084421757e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	929	Pyrodigal-gv_0.3.1	CDS	#ff59f5	RstB sensor of two protein system	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0004	2542	2685	+	KJ540270.1	-14.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0005	2678	2926	+	KJ540270.1	35.3	1109	189.0	1.0	9.086e-59	p344601 VI_02413	1109	180.862839	7.090319238981036e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	1109	Pyrodigal-gv_0.3.1	CDS	#ff59f5	core encoded pilin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0006	3033	4220	+	KJ540270.1	55.5	13612	842.0	1.0	4.8310000000000005e-280	p344600 VI_02413	13612	954.524841	1.0213403523883284e-287	No_custom_HMM	No_custom_HMM	No_custom_HMM	13612	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0007	4226	4510	+	KJ540270.1	22.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	306	115.729584	3.53453125479661e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	306	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein Ace-like	head and packaging	VFG000110(gb|WP_000979342) (ace) accessory cholera enterotoxin [Ace (VF0130) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961] 	186.0	0.933	2.3980000000000002e-57	Vibrio cholerae O1 biovar El Tor str. N16961	ace	accessory cholera enterotoxin	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0008	4507	5706	+	KJ540270.1	73.7	30486	398.0	1.0	1.423e-129	p441126 VI_07557	30486	372.197937	4.438483920031669e-112	No_custom_HMM	No_custom_HMM	No_custom_HMM	30486	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	VFG000109(gb|WP_000021616) (zot) zona occludens toxin [Zot (VF0129) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961] 	839.0	0.994	8.139e-278	Vibrio cholerae O1 biovar El Tor str. N16961	zot	zona occludens toxin	None	None	None	None	None	None	None	None	None	None	None	None	11
KJ540270.1_CDS_0009	5969	6784	+	KJ540270.1	67.0	15084	518.0	0.946	2.727e-169	p223655 VI_04797	15084	422.110748	2.253377701389243e-126	No_custom_HMM	No_custom_HMM	No_custom_HMM	15084	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	gb|CAE51638.1|ARO:3002641|APH(3')-Ia [Serratia marcescens] 	577.0	1.0	1.509e-189	Serratia marcescens	ARO:3002641	APH(3')-Ia	CAE51638.1	BX664015.1	APH(3')	aminoglycoside antibiotic	antibiotic inactivation	11
KJ540270.1_CDS_0010	6802	7005	+	KJ540270.1	16.3	2040	171.0	1.0	1.0479999999999999e-51	p442803 VI_07559	2040	151.765259	1.7501343379083754e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	2040	Pyrodigal-gv_0.3.1	CDS	#ff59f5	enterotoxin CtxB	moron, auxiliary metabolic gene and host takeover	VFG036068(gb|WP_012846869) (eltB) enterotoxin subunit B (from human) [Heat-labile toxin (LT) (VF0210) - Exotoxin (VFC0235)] [Escherichia coli O78:H11:K80 str. H10407] 	123.0	0.869	5.782e-35	Escherichia coli O78:H11:K80 str. H10407	eltB	enterotoxin subunit B (from human)	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0001	291	1	-	ON170283.1	27.5	638	64.0	0.445	6.467e-14	p438490 VI_02648	638	76.259262	4.3788597923222595e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0002	484	810	+	ON170283.1	38.7	2866	147.0	0.674	1.229e-43	NC_023586_p5	2866	140.1241	7.131212768022241e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2866	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0003	810	1055	+	ON170283.1	27.3	13407	190.0	1.0	9.388e-59	p437357 VI_05501	13407	160.149567	1.9197277347879366e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	13407	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0004	1065	1343	+	ON170283.1	36.6	6333	133.0	0.705	6.647999999999999e-39	p437358 VI_05501	6333	115.851509	2.0462870232777746e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	6333	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0005	1343	1552	+	ON170283.1	11.0	14400	153.0	1.0	1.512e-46	AB981170_p5	14400	146.056183	5.912757127802148e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	14400	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0006	1552	1761	+	ON170283.1	42.9	11094	154.0	1.0	8.024999999999999e-47	AB981170_p6	11094	151.815063	9.394922532262257e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	11094	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0007	1764	2012	+	ON170283.1	8.6	969	83.0	0.52	9.028e-22	p438115 VI_01058	969	80.808754	1.4476003065064507e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	969	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0008	2015	2233	+	ON170283.1	21.4	2186	61.0	0.454	3.956e-14	AB981170_p8	2186	71.529686	8.934238829605038e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	2186	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0009	2308	3831	+	ON170283.1	111.5	4544	677.0	0.667	1.483e-219	AB981170_p9	4544	644.985291	2.055257467561976e-193	No_custom_HMM	No_custom_HMM	No_custom_HMM	4544	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0010	3844	4173	+	ON170283.1	46.5	974	123.0	0.574	4.032e-35	p437363 VI_05501	974	118.953934	3.324545873192195e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	974	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0011	4178	5491	+	ON170283.1	146.7	197	165.0	0.399	1.847e-46	p439678 VI_01075	197	345.317383	1.733588030223345e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0012	6009	6944	+	ON170283.1	82.5	3419	353.0	0.68	2.468e-111	p439112 VI_05608	3419	391.227905	6.27225477984874e-117	No_custom_HMM	No_custom_HMM	No_custom_HMM	3419	Pyrodigal-gv_0.3.1	CDS	#ffdf59	rolling circle DNA replication initiation	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0013	7219	6941	-	ON170283.1	0.2	33990	222.0	1.0	4.369e-70	KX179905_p12	33990	208.050735	2.5461855606921076e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	33990	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0014	7829	7239	-	ON170283.1	45.5	125	154.0	0.537	1.092e-44	p108293 VI_06205	125	247.311859	3.39143883917576e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	125	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA invertase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0015	9369	8053	-	ON170283.1	216.6	16140	827.0	0.918	4.4e-273	p385484 VI_01828	16140	729.052917	2.8283469130564168e-219	No_custom_HMM	No_custom_HMM	No_custom_HMM	16140	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0016	10488	9436	-	ON170283.1	154.4	5846	122.0	0.39	1.147e-31	KY606587_p99	5846	197.281677	9.355984606638844e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	5846	Pyrodigal-gv_0.3.1	CDS	#ffdf59	clamp loader of DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0017	10676	11956	+	ON170283.1	73.4	1	65.0	0.225	1.092e-12	p428256 VI_04636	1	127.964539	1.3976658979742564e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	Pyrodigal-gv_0.3.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170283.1_CDS_0018	11986	12882	+	ON170283.1	19.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0001	1	1101	+	OR148980.1	60.4	197	149.0	0.449	4.484e-41	p439678 VI_01075	197	212.641632	2.9359153197666958e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0002	1365	1553	+	OR148980.1	4.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0003	1815	2789	+	OR148980.1	60.8	2199	130.0	0.244	2.962e-33	p153353 VI_00728	2199	221.205017	4.0938136099272016e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	2199	Pyrodigal-gv_0.3.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0004	2974	3210	+	OR148980.1	13.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0005	3207	4610	+	OR148980.1	124.0	453	207.0	0.433	5.877e-60	p438425 VI_01048	453	278.696045	2.2777795277198817e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	453	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0006	4600	4929	+	OR148980.1	33.8	4994	57.0	0.353	2.743e-12	LC066596_p3	4994	72.347885	7.006879637895745e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	4994	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0007	4940	5152	+	OR148980.1	20.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0008	5262	5471	+	OR148980.1	15.1	7106	38.0	0.379	2.723e-06	p440984 VI_08961	7106	43.933201	4.4838505526246373e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	7106	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0009	5526	5798	+	OR148980.1	23.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0010	5798	6076	+	OR148980.1	-1.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	12382	40.829159	4.0737289814077354e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	12382	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0011	6099	7829	+	OR148980.1	136.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	7568	28.813534	1.6112187715827349e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	7568	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0012	7910	8137	+	OR148980.1	9.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148980.1_CDS_0013	8236	8517	+	OR148980.1	7.0	1242	47.0	0.313	1.971e-08	p296981 VI_03025	1242	77.834206	1.028758847963351e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	1242	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0001	1	591	+	AB012573.1	51.8	16222	408.0	0.982	2.433e-132	p441732 VI_02990	16222	310.025635	1.0396338582866373e-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	16222	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0002	595	948	+	AB012573.1	48.3	1410	207.0	0.864	3.793e-64	p438987 VI_07698	1410	178.067444	9.760182251937471e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	1410	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0003	960	1205	+	AB012573.1	23.3	2924	136.0	0.803	2.943e-40	p441921 VI_08397	2924	133.587097	5.028849091292228e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	2924	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0004	1216	1449	+	AB012573.1	38.0	6548	132.0	0.815	8.264999999999999e-39	p438799 VI_03568	6548	134.538803	2.3030916698686494e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	6548	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major coat protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0005	1583	3058	+	AB012573.1	114.6	1698	200.0	0.322	1.562e-55	p419409 VI_03277	1698	607.761353	5.91410014834438e-182	No_custom_HMM	No_custom_HMM	No_custom_HMM	1698	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein; receptor binding	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0006	3060	3374	+	AB012573.1	34.3	306	129.0	0.62	2.7809999999999997e-37	p441924 VI_08397	306	78.834732	9.885704929118571e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	306	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein Ace-like	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0007	3371	4513	+	AB012573.1	72.8	197	173.0	0.396	5.037e-49	p439678 VI_01075	197	309.195099	1.5546531182378116e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0008	5606	4821	-	AB012573.1	61.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0009	6064	5696	-	AB012573.1	28.5	1668	236.0	0.924	3.631e-74	p440314 VI_06404	1668	203.185989	2.136576744961908e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	1668	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0010	6488	6042	-	AB012573.1	38.7	638	173.0	0.596	6.481e-52	p438490 VI_02648	638	164.710754	2.3344922093564363e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0011	6601	7212	+	AB012573.1	45.1	24017	291.0	0.808	2.122e-91	p441158 VI_08396	24017	300.71463	8.677908649068558e-90	No_custom_HMM	No_custom_HMM	No_custom_HMM	24017	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0012	7209	7424	+	AB012573.1	21.0	3104	124.0	0.913	1.2900000000000002e-36	p438373 VI_08392	3104	144.540237	1.5659886251350247e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	3104	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB012573.1_CDS_0013	7408	7965	+	AB012573.1	34.9	27563	410.0	1.0	3.1139999999999997e-133	p441742 VI_02990	27563	285.627594	1.8509211654166964e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	27563	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CP017905.1_CDS_0001	100	1146	+	CP017905.1	76.8	16222	408.0	0.982	2.433e-132	p441732 VI_02990	453	398.661041	9.116650755943964e-119	No_custom_HMM	No_custom_HMM	No_custom_HMM	16222	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CP017905.1_CDS_0002	1150	1299	+	CP017905.1	11.0	1410	70.0	0.801	1.208e-16	p438987 VI_07698	1410	48.813133	1.2911656585815141e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	1410	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
