gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MN585994.1_CDS_0070	44906	44691	-	MN585994.1	34.2	5531	81.0	0.579	2.5000000000000002e-20	KX664447_p79	5531	85.602455	4.1953442930279594e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	5531	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0071	45229	44906	-	MN585994.1	60.2	3963	108.0	0.528	3.239e-29	KY087992_p86	3963	107.270561	8.50329075307505e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	3963	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0072	45575	45354	-	MN585994.1	34.8	1342	57.0	0.327	3.198e-10	NC_030924_p77	1342	84.913261	1.263545128786146e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1342	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0073	45905	45585	-	MN585994.1	26.5	10223	123.0	0.607	2.031e-34	NC_029077_p85	1008	158.304276	6.159595704133664e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	10223	Pyrodigal-gv_0.3.1	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0074	46614	46063	-	MN585994.1	37.3	363	192.0	0.541	1.763e-56	NC_004685_p7	363	233.721619	5.748498581569878e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	363	Pyrodigal-gv_0.3.1	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0075	46940	46608	-	MN585994.1	56.0	3256	176.0	0.787	1.874e-52	KF017927_p85	3256	150.341385	4.729067318301981e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	3256	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0076	47967	47209	-	MN585994.1	121.9	421	151.0	0.327	1.0669999999999999e-39	EU676000_p47	421	211.903259	1.8879407451087255e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	421	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	unknown function	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0077	48361	48110	-	MN585994.1	25.4	3718	130.0	0.754	7.272e-37	NC_023716_p87	3718	121.368011	2.7541754558539894e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	3718	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0078	48740	48387	-	MN585994.1	43.4	586	168.0	0.731	2.727e-49	NC_022767_p110	586	169.728928	4.423831718004941e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	586	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0079	48886	48743	-	MN585994.1	-3.7	2124	62.0	0.676	2.891e-14	MG099949_p77	2124	63.040447	3.733726761488515e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	2124	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0080	49050	48883	-	MN585994.1	22.2	519	55.0	0.541	1.626e-11	NC_015296_p151	519	68.602234	1.4800094609649767e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	519	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0081	49436	49053	-	MN585994.1	58.0	10771	235.0	0.914	5.3919999999999996e-73	KU716095_p93	10771	219.873764	1.368782397423913e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	10771	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0082	49660	49439	-	MN585994.1	38.4	3831	56.0	0.435	2.073e-11	JF704110_p89	3831	51.704754	1.0595168411265362e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	3831	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0083	50425	49700	-	MN585994.1	82.9	2554	118.0	0.363	1.4620000000000001e-30	NC_030910_p154	2554	318.660767	1.6983712159351461e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	2554	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0084	50634	50428	-	MN585994.1	36.3	21975	109.0	0.81	2.618e-30	KY798216_p78	21975	118.09668	2.77061801900238e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	21975	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0085	50757	50665	-	MN585994.1	3.7	1445	42.0	0.79	2.47e-07	MH001459_p78	1445	28.103798	4.8102900748358704e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	1445	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN585994.1_CDS_0086	51085	50783	-	MN585994.1	25.4	1676	138.0	0.698	9.62e-40	KX685355_p96	1676	130.886353	4.2776242274875105e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	1676	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0001	1	270	+	KC691255.2	1.4	3456	220.0	1.0	2.698e-68	NC_022085_p1	3456	191.816452	2.772320009736895e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	3456	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0002	267	560	+	KC691255.2	51.1	2829	226.0	1.0	2.971e-70	KT373978_p1	2829	199.134308	1.8174821319018872e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	2829	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0003	557	742	+	KC691255.2	1.4	2775	150.0	1.0	1.0959999999999999e-44	NC_022976_p4	2775	152.991119	3.5247394590101e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	2775	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0004	739	1032	+	KC691255.2	29.2	3858	217.0	1.0	2.5509999999999997e-67	KX834009_p5	3858	195.631729	2.0528514669763603e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	3858	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0005	1010	1159	+	KC691255.2	31.5	8426	121.0	1.0	7.625e-35	KT373978_p4	8426	136.078156	5.793244702492178e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	8426	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0006	1152	1613	+	KC691255.2	76.2	83	97.0	0.373	2.494e-24	p403642 VI_03420	83	145.376572	4.0360347188410396e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	83	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0007	1924	1685	-	KC691255.2	39.5	4101	214.0	1.0	2.1759999999999999e-66	KX834009_p8	4101	190.293365	7.807049389695867e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	4101	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0008	2223	1924	-	KC691255.2	36.1	2202	166.0	0.803	5.403e-49	NC_008195_p98	2202	183.334412	1.8622060181824885e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	2202	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0009	2277	3947	+	KC691255.2	232.8	9	168.0	0.287	7.117e-44	NC_023862_p15	9	486.152863	5.848492231824912e-145	No_custom_HMM	No_custom_HMM	No_custom_HMM	9	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0010	3959	4180	+	KC691255.2	24.2	2845	193.0	1.0	2.227e-59	NC_021311_p8	2845	182.614761	1.452962230756695e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	2845	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0011	4167	5723	+	KC691255.2	230.9	12	215.0	0.347	8.710999999999999e-61	p213127 VI_06558	12	401.840332	1.535046857483734e-119	No_custom_HMM	No_custom_HMM	No_custom_HMM	12	Pyrodigal-gv_0.3.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0012	5726	6727	+	KC691255.2	161.8	2753	748.0	1.0	1.366e-246	MF919529_p11	2753	764.278259	3.129569398772968e-230	No_custom_HMM	No_custom_HMM	No_custom_HMM	2753	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0013	6815	8308	+	KC691255.2	305.6	10	79.0	0.217	4.494e-16	p205037 VI_04338	10	254.415512	6.970302942051288e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	10	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0014	8431	8610	+	KC691255.2	16.1	2796	115.0	0.874	2.251e-32	NC_011056_p14	2796	116.862648	6.808049875081506e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	2796	Pyrodigal-gv_0.3.1	CDS	#35d7ff	head-tail connector protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0015	8610	9176	+	KC691255.2	86.8	442	57.0	0.271	3.643e-10	p408285 VI_04182	442	167.730362	6.1132297836051624e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	442	Pyrodigal-gv_0.3.1	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0016	9191	9526	+	KC691255.2	59.0	1531	159.0	0.633	2.063e-46	MH001449_p8	1531	174.665909	1.160981884166605e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	1531	Pyrodigal-gv_0.3.1	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0017	9523	9903	+	KC691255.2	38.8	2805	322.0	1.0	4.1579999999999994e-103	MF919535_p16	2805	293.53952	3.1756727086400777e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	2805	Pyrodigal-gv_0.3.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0018	9881	10285	+	KC691255.2	34.2	813	188.0	0.691	3.611e-56	MF919535_p17	813	173.120132	5.0270233646910415e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	813	Pyrodigal-gv_0.3.1	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0019	10312	11286	+	KC691255.2	192.5	476	164.0	0.43	1.8190000000000003e-46	p290856 VI_00017	476	344.777222	8.044363433550662e-103	No_custom_HMM	No_custom_HMM	No_custom_HMM	476	Pyrodigal-gv_0.3.1	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0020	11346	11819	+	KC691255.2	68.8	5711	336.0	1.0	4.101e-107	JN391441_p20	5711	313.957886	3.9703700046645405e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	5711	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head fiber protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0021	11940	12401	+	KC691255.2	91.7	621	177.0	0.571	1.623e-51	MG099936_p15	621	192.048416	1.6283172995240363e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	621	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0022	12545	12811	+	KC691255.2	-1.7	5940	218.0	1.0	1.769e-67	JN006062_p22	5940	201.349716	2.548349223761735e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	5940	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0023	12804	17534	+	KC691255.2	673.5	2723	3160.0	0.954	0.0	JN006062_p23	2723	3292.851074	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	2723	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0024	17564	19225	+	KC691255.2	269.4	106	121.0	0.403	2.6870000000000002e-30	MG099939_p19	106	279.610657	6.717983099609694e-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	106	Pyrodigal-gv_0.3.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0025	19297	20892	+	KC691255.2	215.5	110	409.0	0.418	1.149e-124	NC_023565_p27	110	671.53009	2.0328745086145128e-201	No_custom_HMM	No_custom_HMM	No_custom_HMM	110	Pyrodigal-gv_0.3.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0026	20913	21734	+	KC691255.2	138.3	732	302.0	0.605	3.965e-93	NC_021301_p17	732	359.47818	2.4594121432924478e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	732	Pyrodigal-gv_0.3.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0027	21751	24147	+	KC691255.2	402.6	346	379.0	0.368	8.542e-112	NC_028653_p32	346	1026.322144	3.380608494193783e-308	No_custom_HMM	No_custom_HMM	No_custom_HMM	346	Pyrodigal-gv_0.3.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0028	24144	26984	+	KC691255.2	368.1	382	505.0	0.569	1.8280000000000001e-159	NC_021324_p57	382	987.189453	7.462437431837542e-297	No_custom_HMM	No_custom_HMM	No_custom_HMM	382	Pyrodigal-gv_0.3.1	CDS	#07e9a2	minor tail protein with lysin activity	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0029	26985	27947	+	KC691255.2	74.5	553	159.0	0.399	1.842e-44	KX702320_p34	553	326.155334	8.138774753424054e-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	553	Pyrodigal-gv_0.3.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0030	28017	28445	+	KC691255.2	62.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	644	147.400497	7.326814290397025e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	644	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0031	28750	29034	+	KC691255.2	55.5	411	169.0	0.854	2.087e-50	NC_009820_p27	411	151.342728	1.69477244621254e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	411	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0032	29108	30610	+	KC691255.2	190.0	317	382.0	0.532	3.8560000000000004e-117	MF919504_p48	317	325.86853	1.1541423433036574e-96	No_custom_HMM	No_custom_HMM	No_custom_HMM	317	Pyrodigal-gv_0.3.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0033	30614	30997	+	KC691255.2	89.3	526	127.0	0.519	2.674e-35	MF141539_p8	526	157.485794	5.360898130781487e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	526	Pyrodigal-gv_0.3.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0034	30990	31328	+	KC691255.2	47.7	2424	214.0	0.907	1.163e-65	MF919504_p49	2424	214.040344	7.188017454990523e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	2424	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0035	31325	32182	+	KC691255.2	124.4	102	151.0	0.379	9.166999999999999e-41	MG770214_p48	102	286.420044	8.275409682809826e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	102	Pyrodigal-gv_0.3.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0036	32179	32595	+	KC691255.2	73.4	726	95.0	0.441	5.522e-24	NC_029060_p31	726	156.637589	8.643408411094242e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	726	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0037	32602	32847	+	KC691255.2	25.5	22	58.0	0.397	1.383e-11	KX925554_p168	22	84.901917	1.2609151375365801e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	22	Pyrodigal-gv_0.3.1	CDS	#ffdf59	thioredoxin domain	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0038	33263	33084	-	KC691255.2	10.4	9947	166.0	1.0	3.297e-50	NC_022059_p40	9947	160.213593	1.5363240459423463e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	9947	Pyrodigal-gv_0.3.1	CDS	#ffdf59	Lsr2-like DNA bridging protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0039	33652	33266	-	KC691255.2	38.3	1223	121.0	0.566	1.4199999999999999e-33	JX889246_p46	1223	149.382187	9.79508744178391e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	1223	Pyrodigal-gv_0.3.1	CDS	#ffdf59	nucloid associated Lsr2-like	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0040	33891	33700	-	KC691255.2	18.4	3481	163.0	1.0	4.113e-49	MF919524_p38	3481	165.112213	4.578175805039503e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	3481	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0041	34403	33894	-	KC691255.2	43.0	647	104.0	0.623	4.999e-28	MF155936_p56	647	162.777496	7.080800743198964e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	647	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0042	34654	34400	-	KC691255.2	9.7	3472	154.0	0.868	2.466e-45	MG872841_p86	3472	169.167755	2.8213407355606505e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	3472	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0043	34833	34651	-	KC691255.2	7.5	5831	130.0	1.0	1.136e-37	MH000607_p42	5831	117.680954	1.0068308593183627e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	5831	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0044	35105	34830	-	KC691255.2	33.3	722	89.0	0.541	1.682e-21	NC_028906_p42	722	134.709793	6.841757077941335e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	722	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KC691255.2_CDS_0045	35275	35102	-	KC691255.2	13.2	1155	87.0	0.983	3.182e-23	JX307705_p72	1155	113.230759	8.484666621408257e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1155	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
