gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_51	26756	27163	408	-1	0.542	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_52	27176	27607	432	-1	0.583	11	AGGAG	GENOMAD.104659.VV	1.228e-08	55	0	0	1	1246	Caudoviricetes	NA	NA	PF11367	NA
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_53	27600	28166	567	-1	0.605	11	GGAGG	GENOMAD.188503.VV	1.782e-07	53	0	0	1	1	NA	NA	NA	PF04883;COG5005;TIGR01725	Mu-like prophage protein gpG
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_54	28163	28498	336	-1	0.607	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_55	28495	29076	582	-1	0.572	11	GGA/GAG/AGG	GENOMAD.074128.VV	2.807e-20	91	0	0	1	1246	Caudoviricetes	NA	NA	PF05135;TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_56	29081	30460	1380	-1	0.572	11	GGA/GAG/AGG	GENOMAD.095266.VV	2.064e-65	234	0	0	1	1246	Caudoviricetes	NA	NA	COG4653	Predicted phage phi-C31 gp36 major capsid-like protein
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_57	30557	31255	699	-1	0.609	11	AGGAG	GENOMAD.096083.VP	4.397e-17	83	0	0	0	1246	Caudoviricetes	NA	NA	PF00574;K01358;TIGR00493;COG0740	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_58	31212	32816	1605	-1	0.595	11	GGA/GAG/AGG	GENOMAD.179073.VP	8.05e-13	74	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00_59	32807	33616	810	-1	0.557	11	None	GENOMAD.181434.VP	9.306e-25	107	0	0	1	1246	Caudoviricetes	NA	NA	PF20441	Terminase large subunit, endonuclease domain
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_1	1	63	63	-1	0.476	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_2	41	454	414	-1	0.534	11	None	GENOMAD.208831.VV	1.821e-11	63	0	0	0	1246	Caudoviricetes	NA	NA	PF13395	HNH endonuclease
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_3	424	783	360	-1	0.489	11	None	GENOMAD.072107.VV	1.948e-12	65	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_4	764	991	228	-1	0.447	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_5	978	1250	273	-1	0.418	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_6	1276	3090	1815	-1	0.484	11	GGA/GAG/AGG	GENOMAD.123523.VV	1.489e-50	194	0	0	0	1246	Caudoviricetes	NA	NA	PF03796;K17680;TIGR02239;COG0468	DnaB-like helicase C terminal domain
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_7	3191	4501	1311	-1	0.487	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_8	4514	4762	249	-1	0.478	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_9	5179	5445	267	1	0.438	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_10	5438	6295	858	1	0.445	11	None	GENOMAD.014823.VV	2.277e-33	133	0	0	0	1246	Caudoviricetes	NA	NA	PF12684;COG1468	PDDEXK-like domain of unknown function (DUF3799)
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_11	6292	7038	747	1	0.462	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_12	7022	7249	228	1	0.412	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_13	7215	7640	426	1	0.467	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_14	7643	8317	675	1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_15	8277	8933	657	1	0.432	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_16	9022	9360	339	1	0.445	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_17	9350	9583	234	1	0.402	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_18	9570	9851	282	1	0.408	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_19	10001	10303	303	1	0.488	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_20	10300	10824	525	1	0.482	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_21	10817	11122	306	1	0.477	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_22	11130	11474	345	1	0.525	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_23	11705	12097	393	1	0.504	11	None	GENOMAD.167366.VC	7.59e-10	58	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_24	12154	12885	732	1	0.400	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_25	12911	13816	906	1	0.375	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_26	13838	14815	978	1	0.487	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_27	14965	16170	1206	1	0.507	11	None	GENOMAD.044975.VV	2.307e-14	78	0	0	1	1246	Caudoviricetes	NA	NA	PF04860;PF11367;TIGR01537	phage portal protein, HK97 family
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_28	16167	16847	681	1	0.496	11	None	GENOMAD.109495.VV	3.151e-22	98	0	0	1	1246	Caudoviricetes	NA	NA	PF04586;COG3740;TIGR01543;K06904	Phage head maturation protease
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_29	16844	18061	1218	1	0.544	11	None	GENOMAD.146092.VV	1.916e-30	128	0	0	1	1246	Caudoviricetes	NA	NA	PF05065;COG4653;TIGR01554	Predicted phage phi-C31 gp36 major capsid-like protein
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_30	18147	18356	210	1	0.490	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_31	18359	18637	279	1	0.462	11	None	GENOMAD.017321.VV	4.734e-16	74	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_32	18639	19226	588	1	0.452	11	None	GENOMAD.158311.VV	8.088e-16	78	0	0	1	1246	Caudoviricetes	NA	NA	PF05135;TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_33	19217	19564	348	1	0.468	11	GGxGG	GENOMAD.142168.VP	4.477e-10	58	0	0	1	1246	Caudoviricetes	NA	NA	PF05521;COG5614;TIGR01563	Bacteriophage head-tail adaptor
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_34	19561	20073	513	1	0.480	11	None	GENOMAD.074022.VV	4.776e-12	66	0	0	1	1246	Caudoviricetes	NA	NA	PF05069;COG5005;TIGR01725	Mu-like prophage protein gpG
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_35	20070	20486	417	1	0.458	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_36	20483	20701	219	1	0.562	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_37	20723	21148	426	1	0.507	11	None	GENOMAD.013556.VV	1.181e-18	84	0	0	1	1246	Caudoviricetes	NA	NA	PF06199;TIGR02126;COG5437	phage major tail protein, TP901-1 family
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_38	21162	21524	363	1	0.534	11	None	GENOMAD.053641.VV	0.0003843	41	0	0	1	1246	Caudoviricetes	NA	NA	PF12363	Phage tail assembly chaperone protein, TAC
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_39	21469	21570	102	1	0.588	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_40	21563	21910	348	1	0.529	11	GGxGG	GENOMAD.071237.VV	0.0007311	40	0	0	1	1246	Caudoviricetes	NA	NA	PF09550;TIGR02216	phage conserved hypothetical protein
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_41	21903	24374	2472	1	0.522	11	GGA/GAG/AGG	GENOMAD.092160.VV	5.68e-51	199	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_42	24396	24815	420	1	0.433	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_43	24802	25080	279	1	0.398	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_44	25080	28388	3309	1	0.498	11	None	GENOMAD.032953.VV	4.625e-39	162	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_45	28402	30729	2328	1	0.444	11	None	GENOMAD.169641.VC	2.089e-41	168	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_46	30733	31095	363	1	0.526	11	None	GENOMAD.083950.VV	1.53e-15	74	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_47	31592	31849	258	-1	0.450	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_48	32134	32418	285	-1	0.456	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_49	32624	34294	1671	-1	0.528	11	3Base/5BMM	GENOMAD.194580.VP	3.016e-55	207	0	0	1	1246	Caudoviricetes	NA	NA	PF03354;PF05521;PF20441;COG4626;TIGR01563	Phage terminase-like protein, large subunit, contains N-terminal HTH domain
u2376129ctg_len-34834_circular-yes_depth-25-16-6_mult-1.00_50	34305	34754	450	-1	0.516	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_1	3	1592	1590	1	0.606	11	None	GENOMAD.112791.VP	0.0001492	47	0	0	1	1246	Caudoviricetes	NA	NA	COG5280	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_2	1593	2933	1341	1	0.597	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_3	2930	3985	1056	1	0.602	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_4	3986	7150	3165	1	0.586	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_5	7123	7377	255	1	0.580	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_6	7637	8728	1092	-1	0.664	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_7	8725	9606	882	-1	0.687	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_8	10017	10268	252	-1	0.536	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_9	10323	10625	303	-1	0.620	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_10	10628	10780	153	-1	0.490	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_11	10898	12673	1776	-1	0.667	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_12	12727	12957	231	-1	0.554	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_13	12914	13705	792	-1	0.523	11	GGAG/GAGG	GENOMAD.220566.VP	3.095e-09	60	0	0	0	1246	Caudoviricetes	NA	NA	PF01507;TIGR02055;COG3969;K00390	thioredoxin-dependent adenylylsulfate APS reductase
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_14	13710	14003	294	-1	0.684	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_15	14000	14233	234	-1	0.662	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_16	14230	14862	633	-1	0.632	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_17	14852	15040	189	-1	0.630	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_18	15021	15737	717	-1	0.555	11	AGGAG	GENOMAD.176835.VC	1.143e-90	297	0	0	0	1	NA	NA	NA	PF10108;COG1949	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_19	15754	15858	105	-1	0.495	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_20	15984	16907	924	-1	0.656	11	AGGAG	GENOMAD.136383.VP	4.465e-48	177	0	0	0	1246	Caudoviricetes	NA	NA	PF03837;TIGR01913	RecT family
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_21	16921	17139	219	-1	0.571	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_22	17274	17498	225	1	0.560	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_23	17603	19687	2085	1	0.642	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_24	19761	20465	705	1	0.560	11	GGA/GAG/AGG	GENOMAD.206801.VP	1.327e-50	181	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_25	20462	20854	393	1	0.603	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_26	20847	21122	276	1	0.565	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_27	21079	21540	462	1	0.554	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_28	21537	21920	384	1	0.531	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_29	22031	22663	633	1	0.523	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_30	22660	22842	183	1	0.525	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_31	22847	23245	399	1	0.617	11	None	GENOMAD.197716.VP	3.758e-19	85	0	0	1	1246	Caudoviricetes	NA	NA	PF07141;COG2826	Putative bacteriophage terminase small subunit
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_32	23226	24440	1215	1	0.613	11	GGAGG	GENOMAD.059586.VV	9.03e-32	132	0	0	1	1246	Caudoviricetes	NA	NA	PF04466;PF11436;TIGR02215;COG5565	phage conserved hypothetical protein, phiE125 gp8 family
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_33	24440	25876	1437	1	0.591	11	GGAG/GAGG	GENOMAD.033727.VV	7e-32	134	0	0	1	1246	Caudoviricetes	NA	NA	PF05133;TIGR01538	phage portal protein, SPP1 family
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_34	25857	27014	1158	1	0.607	11	GGA/GAG/AGG	GENOMAD.014312.VV	1.211e-27	119	0	0	1	1246	Caudoviricetes	NA	NA	PF06152;TIGR01641;COG5585	phage putative head morphogenesis protein, SPP1 gp7 family
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_35	27022	27339	318	1	0.563	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_36	27356	27973	618	1	0.555	11	AGGAG	GENOMAD.045692.VV	5.382e-08	55	0	0	0	1246	Caudoviricetes	NA	NA	PF06810	Phage minor structural protein GP20
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_37	27990	28415	426	1	0.653	11	AGGAG	GENOMAD.178591.VP	1.652e-14	72	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_38	28434	29525	1092	1	0.640	11	GGAGG	GENOMAD.059110.VV	1.04e-64	228	0	0	0	13894	Plotvirus plot	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_39	29528	29851	324	1	0.630	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_40	29830	30192	363	1	0.645	11	GGAGG	GENOMAD.036141.VV	1.53e-15	74	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_41	30192	30545	354	1	0.627	11	None	GENOMAD.137841.VP	8.374e-29	112	0	0	1	1246	Caudoviricetes	NA	NA	PF19586;TIGR01563;COG5614	Phage head-tail joining protein
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_42	30546	30896	351	1	0.630	11	GGA/GAG/AGG	GENOMAD.197966.VV	4.644e-10	58	0	0	1	1246	Caudoviricetes	NA	NA	PF11114;TIGR01725;COG5005	Minor capsid protein
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_43	30886	31305	420	1	0.569	11	GGAG/GAGG	GENOMAD.180401.VP	3.407e-14	71	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_44	31316	32296	981	1	0.626	11	AGGAG	GENOMAD.037997.VV	7.73e-27	115	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_45	32296	32655	360	1	0.586	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u185116ctg_len-33610_circular-yes_depth-18-16-10_mult-1.00_46	32812	33639	828	1	0.640	11	GGAG/GAGG	GENOMAD.010912.VV	2.684e-06	51	0	0	1	1246	Caudoviricetes	NA	NA	COG5280	Phage-related minor tail protein
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_1	1	861	861	-1	0.562	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_2	874	1242	369	-1	0.591	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_3	1244	1393	150	-1	0.560	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_4	1398	1670	273	-1	0.568	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_5	1677	2111	435	-1	0.529	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_6	2093	2539	447	-1	0.544	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_7	2549	3139	591	-1	0.577	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_8	3140	5968	2829	-1	0.563	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_9	5971	6441	471	-1	0.518	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_10	6442	8652	2211	-1	0.547	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_11	8662	10809	2148	-1	0.551	11	AGGAG	GENOMAD.092129.VV	4.856e-15	82	0	0	1	1246	Caudoviricetes	NA	NA	COG3941	Phage tail tape-measure protein, controls tail length
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_12	10968	11405	438	-1	0.534	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_13	11448	11834	387	-1	0.558	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_14	11847	12857	1011	-1	0.563	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_15	12922	13512	591	-1	0.560	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_16	13513	13968	456	-1	0.535	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_17	13968	14318	351	-1	0.547	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_18	14319	14732	414	-1	0.570	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_19	14734	16164	1431	-1	0.615	11	GGAG/GAGG	GENOMAD.045896.VV	1.091e-11	70	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_20	16166	17611	1446	-1	0.575	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_21	17612	17938	327	-1	0.636	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_22	17928	18059	132	-1	0.606	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_23	18056	18460	405	-1	0.659	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_24	18457	19836	1380	-1	0.574	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_25	19840	20238	399	-1	0.617	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_26	20219	20449	231	-1	0.554	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2376146ctg_len-44027_circular-yes_depth-22-22-1_mult-1.00_27	20512	21432	921	-1	0.582	11	AGGAG	GENOMAD.048761.VV	1.759e-14	77	0	0	1	1246	Caudoviricetes	NA	NA	PF10124;COG4397	Mu-like prophage major head subunit gpT
